file_path;concept_name;pattern;match_type;matched_text;similarity_score
classiq-library/grover_workshop.py;/classiq/open_library.functions.utility_functions.apply_to_all;Circuit Construction Utility;name;apply_to_all;1.0000
classiq-library/grover_workshop.py;/classiq/open_library.functions.grover.grover_operator;Amplitude Amplification;name;my_grover_operator;0.9093
classiq-library/deutsch_jozsa.py;/classiq/open_library.functions.utility_functions.hadamard_transform;Basis Change;name;hadamard_transform;1.0000
classiq-library/deutsch_jozsa.py;/classiq/open_library.functions.grover.phase_oracle;Oracle;name;phase_oracle;1.0000
classiq-library/classiq_iQuHack_2025_final_sol.py;/classiq/open_library.functions.utility_functions.hadamard_transform;Basis Change;name;hadamard_transform;1.0000
classiq-library/classiq_iQuHack_2025_final_sol.py;/classiq/open_library.functions.amplitude_amplification.exact_amplitude_amplification;Amplitude Amplification;name;exact_amplitude_amplification;1.0000
classiq-library/dqi_max_xorsat.py;/classiq/open_library.functions.utility_functions.hadamard_transform;Basis Change;name;hadamard_transform;1.0000
classiq-library/dqi_max_xorsat.py;/classiq/open_library.functions.state_preparation.prepare_dicke_state;Initialization;name;prepare_dicke_state;1.0000
classiq-library/dqi_max_xorsat.py;/classiq/open_library.functions.utility_functions.apply_to_all;Circuit Construction Utility;name;apply_to_all;1.0000
classiq-library/qpe.py;/classiq/open_library.functions.qpe.qpe;Quantum Phase Estimation (QPE);name;qpe;1.0000
classiq-library/qpe.py;/classiq/open_library.functions.utility_functions.hadamard_transform;Basis Change;name;hadamard_transform;1.0000
classiq-library/qpe.py;/classiq/open_library.functions.qpe.qpe_flexible;Quantum Phase Estimation (QPE);name;qpe_flexible;1.0000
classiq-library/qpe.py;/classiq/qmod.builtins.functions.exponentiation.suzuki_trotter;Hamiltonian Simulation;name;suzuki_trotter;1.0000
classiq-library/qpe.py;/classiq/open_library.functions.qpe.qpe_flexible;Quantum Phase Estimation (QPE);summary;!/usr/bin/env python coding: utf-8 Quantum Phase Estimation The quantum phase estimation (QPE) function estimates the phase of an eigenvector of a uni...;0.8386
classiq-library/qpe.py;/classiq/open_library.functions.qpe.qpe;Quantum Phase Estimation (QPE);summary;!/usr/bin/env python coding: utf-8 Quantum Phase Estimation The quantum phase estimation (QPE) function estimates the phase of an eigenvector of a uni...;0.8643
classiq-library/qpe.py;/pennylane/pennylane.templates.subroutines.qpe.QuantumPhaseEstimation;Quantum Phase Estimation (QPE);summary;!/usr/bin/env python coding: utf-8 Quantum Phase Estimation The quantum phase estimation (QPE) function estimates the phase of an eigenvector of a uni...;0.6501
classiq-library/qls_qsvt.py;/classiq/open_library.functions.qsvt.qsvt_inversion;Quantum Singular Value Transformation;name;qsvt_inversion;1.0000
classiq-library/qls_qsvt.py;/classiq/open_library.functions.qsvt.qsvt;Domain Specific Application;summary;!/usr/bin/env python coding: utf-8 Quantum linear solver based on QSVT The code here can be integrated as part of a larger CFD solver, e.g., as in [qc...;0.6943
classiq-library/qls_qsvt.py;/classiq/open_library.functions.qsvt.qsvt_inversion;Quantum Singular Value Transformation;summary;!/usr/bin/env python coding: utf-8 Quantum linear solver based on QSVT The code here can be integrated as part of a larger CFD solver, e.g., as in [qc...;0.6887
classiq-library/oracles_workshop.py;/classiq/open_library.functions.utility_functions.hadamard_transform;Basis Change;name;hadamard_transform;1.0000
classiq-library/oracles_workshop.py;/classiq/open_library.functions.grover.phase_oracle;Oracle;name;phase_oracle;1.0000
classiq-library/oracles_workshop.py;/classiq/open_library.functions.grover.grover_search;Grover;name;grover_search;1.0000
classiq-library/grover.py;/classiq/open_library.functions.utility_functions.hadamard_transform;Basis Change;name;hadamard_transform;1.0000
classiq-library/grover.py;/classiq/open_library.functions.grover.phase_oracle;Oracle;name;phase_oracle;1.0000
classiq-library/grover.py;/classiq/open_library.functions.grover.grover_operator;Amplitude Amplification;name;grover_operator;1.0000
classiq-library/grover.py;/classiq/open_library.functions.grover.grover_search;Grover;summary;"!/usr/bin/env python coding: utf-8 Grover's Search Algorithm <blockquote style=""background:rgba(59,130,246,.08),border-left:6px solid #3b82f6,padding:...";0.7041
classiq-library/multiplication.py;/classiq/open_library.functions.utility_functions.hadamard_transform;Basis Change;name;hadamard_transform;1.0000
classiq-library/quantum_autoencoder.py;/classiq/open_library.functions.swap_test.swap_test;SWAP Test;name;swap_test;1.0000
classiq-library/cooling_systems_optimization.py;/classiq/open_library.functions.lcu.lcu_pauli;Linear Combination of Unitaries;name;lcu_pauli;1.0000
classiq-library/cooling_systems_optimization.py;/classiq/open_library.functions.qsvt.qsvt_inversion;Quantum Singular Value Transformation;name;qsvt_inversion;1.0000
classiq-library/cooling_systems_optimization.py;/classiq/open_library.functions.utility_functions.hadamard_transform;Basis Change;name;hadamard_transform;1.0000
classiq-library/cooling_systems_optimization.py;/classiq/open_library.functions.state_preparation.inplace_prepare_complex_amplitudes;Initialization;name;inplace_prepare_complex_amplitudes;1.0000
classiq-library/cooling_systems_optimization.py;/classiq/open_library.functions.qaoa_penalty.qaoa_layer;Quantum Approximate Optimization Algorithm (QAOA);name;qaoa_layer;1.0000
classiq-library/cooling_systems_optimization.py;/classiq/open_library.functions.amplitude_estimation.amplitude_estimation;Quantum Amplitude Estimation;name;amplitude_estimation;1.0000
classiq-library/cooling_systems_optimization.py;/classiq/open_library.functions.grover.reflect_about_zero;Amplitude Amplification;name;reflect_about_zero;1.0000
classiq-library/combinatorial_qmod_workshop_for_maxcut.py;/classiq/open_library.functions.utility_functions.hadamard_transform;Basis Change;name;hadamard_transform;1.0000
classiq-library/combinatorial_qmod_workshop_for_maxcut.py;/classiq/open_library.functions.utility_functions.apply_to_all;Circuit Construction Utility;name;apply_to_all;1.0000
classiq-library/vqls_with_lcu.py;/classiq/open_library.functions.lcu.lcu_pauli;Linear Combination of Unitaries;name;lcu_pauli;1.0000
classiq-library/vqls_with_lcu.py;/classiq/open_library.functions.utility_functions.apply_to_all;Circuit Construction Utility;name;apply_to_all;1.0000
classiq-library/hhl_lanchester.py;/classiq/open_library.functions.swap_test.swap_test;SWAP Test;name;swap_test;1.0000
classiq-library/hhl_lanchester.py;/classiq/open_library.functions.qpe.qpe;Quantum Phase Estimation (QPE);name;qpe;1.0000
classiq-library/grover_operator.py;/classiq/open_library.functions.utility_functions.hadamard_transform;Basis Change;name;hadamard_transform;1.0000
classiq-library/grover_operator.py;/classiq/open_library.functions.grover.grover_operator;Amplitude Amplification;name;grover_operator;1.0000
classiq-library/grover_operator.py;/classiq/open_library.functions.grover.phase_oracle;Oracle;name;phase_oracle;1.0000
classiq-library/grover_operator.py;/classiq/open_library.functions.amplitude_amplification.amplitude_amplification;Amplitude Amplification;summary;!/usr/bin/env python coding: utf-8 Grover Operator The Grover operator is a unitary used in amplitude estimation and amplitude amplification algorithm...;0.7407
classiq-library/grover_operator.py;/classiq/open_library.functions.grover.grover_search;Grover;summary;!/usr/bin/env python coding: utf-8 Grover Operator The Grover operator is a unitary used in amplitude estimation and amplitude amplification algorithm...;0.7001
classiq-library/Qmod_tutorial_part1.py;/classiq/open_library.functions.utility_functions.hadamard_transform;Basis Change;name;my_hadamard_transform;0.9268
classiq-library/classiq_iQuHack_2025_final.py;/classiq/open_library.functions.utility_functions.hadamard_transform;Basis Change;name;hadamard_transform;1.0000
classiq-library/advection_equation_winning_submission.py;/classiq/qmod.builtins.functions.exponentiation.suzuki_trotter;Hamiltonian Simulation;name;suzuki_trotter;1.0000
classiq-library/option_pricing.py;/pennylane/pennylane.templates.subroutines.qmc.QuantumMonteCarlo;Domain Specific Application;summary;!/usr/bin/env python coding: utf-8 Estimating European Option Price Using Amplitude Estimation In finance models it is often interesting to calculate ...;0.6609
classiq-library/mcx_example.py;/qiskit/qiskit.circuit.library.boolean_logic.quantum_and.AndGate;Quantum Logical Operators;summary;!/usr/bin/env python coding: utf-8 Multi-Control-X The multi-control-X applies X gate to one target qubit bit only if the logical AND of all control q...;0.6629
classiq-library/combi_workshop_equality_constriants_PO.py;/classiq/open_library.functions.utility_functions.hadamard_transform;Basis Change;name;hadamard_transform;1.0000
classiq-library/combi_workshop_equality_constriants_PO.py;/classiq/open_library.functions.utility_functions.apply_to_all;Circuit Construction Utility;name;apply_to_all;1.0000
classiq-library/qaoa_knapsack.py;/classiq/open_library.functions.utility_functions.hadamard_transform;Basis Change;name;hadamard_transform;1.0000
classiq-library/qaoa_knapsack.py;/classiq/open_library.functions.utility_functions.apply_to_all;Circuit Construction Utility;name;apply_to_all;1.0000
classiq-library/negation_example.py;/classiq/open_library.functions.utility_functions.hadamard_transform;Basis Change;name;hadamard_transform;1.0000
classiq-library/hhl_workshop.py;/classiq/open_library.functions.qpe.qpe;Quantum Phase Estimation (QPE);name;qpe;1.0000
classiq-library/discrete_quantum_walk.py;/classiq/open_library.functions.state_preparation.prepare_uniform_trimmed_state;Initialization;name;prepare_uniform_trimmed_state;1.0000
classiq-library/discrete_quantum_walk.py;/classiq/open_library.functions.grover.grover_diffuser;Amplitude Amplification;name;grover_diffuser;1.0000
classiq-library/variational_data_encoding.py;/classiq/open_library.functions.variational.encode_on_bloch;Data Encoding;name;encode_on_bloch;1.0000
classiq-library/variational_data_encoding.py;/classiq/open_library.functions.variational.encode_in_angle;Data Encoding;name;encode_in_angle;1.0000
classiq-library/variational_data_encoding.py;/classiq/open_library.functions.variational.encode_in_angle;Data Encoding;summary;!/usr/bin/env python coding: utf-8 Variational Data Encoding Encoding classical data on quantum states is an important subroutine in variational quant...;0.6802
classiq-library/variational_data_encoding.py;/classiq/open_library.functions.variational.encode_on_bloch;Data Encoding;summary;!/usr/bin/env python coding: utf-8 Variational Data Encoding Encoding classical data on quantum states is an important subroutine in variational quant...;0.6627
classiq-library/variational_data_encoding.py;/pennylane/pennylane.templates.embeddings.angle.AngleEmbedding;Data Encoding;summary;!/usr/bin/env python coding: utf-8 Variational Data Encoding Encoding classical data on quantum states is an important subroutine in variational quant...;0.7446
classiq-library/logical_qubits_by_alice_and_bob.py;/classiq/open_library.functions.swap_test.swap_test;SWAP Test;name;swap_test;1.0000
classiq-library/qsvt.py;/classiq/open_library.functions.qsvt.qsvt;Domain Specific Application;name;qsvt;1.0000
classiq-library/qsvt.py;/pennylane/pennylane.templates.subroutines.qsvt.QSVT;Domain Specific Application;name;qsvt;1.0000
classiq-library/qsvt.py;/classiq/open_library.functions.utility_functions.hadamard_transform;Basis Change;name;hadamard_transform;1.0000
classiq-library/qsvt.py;/classiq/open_library.functions.qsvt.qsvt_step;Domain Specific Application;summary;!/usr/bin/env python coding: utf-8 QSVT The Quantum Singlar Value Transformation (QSVT) [[1]](#QSVT) is an algorithmic framework, used to apply polyno...;0.7433
classiq-library/qsvt.py;/classiq/open_library.functions.qsvt.qsvt;Domain Specific Application;summary;!/usr/bin/env python coding: utf-8 QSVT The Quantum Singlar Value Transformation (QSVT) [[1]](#QSVT) is an algorithmic framework, used to apply polyno...;0.8156
classiq-library/qsvt.py;/classiq/open_library.functions.qsvt.qsvt_lcu_step;Domain Specific Application;summary;!/usr/bin/env python coding: utf-8 QSVT The Quantum Singlar Value Transformation (QSVT) [[1]](#QSVT) is an algorithmic framework, used to apply polyno...;0.6837
classiq-library/qsvt.py;/classiq/open_library.functions.qsvt.qsvt_lcu;Quantum Singular Value Transformation;summary;!/usr/bin/env python coding: utf-8 QSVT The Quantum Singlar Value Transformation (QSVT) [[1]](#QSVT) is an algorithmic framework, used to apply polyno...;0.6717
classiq-library/qsvt.py;/pennylane/pennylane.templates.subroutines.qsvt.QSVT;Domain Specific Application;summary;!/usr/bin/env python coding: utf-8 QSVT The Quantum Singlar Value Transformation (QSVT) [[1]](#QSVT) is an algorithmic framework, used to apply polyno...;0.6847
classiq-library/exact_amplitude_amplification.py;/classiq/open_library.functions.amplitude_amplification.exact_amplitude_amplification;Amplitude Amplification;name;exact_amplitude_amplification;1.0000
classiq-library/exact_amplitude_amplification.py;/classiq/open_library.functions.amplitude_amplification.amplitude_amplification;Amplitude Amplification;summary;!/usr/bin/env python coding: utf-8 Exact Amplitude Amplification The following is a usage example for the `exact_amplitude_amplification` function. We...;0.7357
classiq-library/WS_iQuHack_2025_final.py;/classiq/open_library.functions.utility_functions.hadamard_transform;Basis Change;name;hadamard_transform;1.0000
classiq-library/swap_test.py;/classiq/open_library.functions.swap_test.swap_test;SWAP Test;name;swap_test;1.0000
classiq-library/swap_test.py;/classiq/open_library.functions.swap_test.swap_test;SWAP Test;summary;!/usr/bin/env python coding: utf-8 Swap Test Algorithm The swap test is a quantum function that checks the overlap between two quantum states. The inp...;0.7276
classiq-library/qsvm_pauli_feature_map.py;/classiq/open_library.functions.utility_functions.hadamard_transform;Basis Change;name;hadamard_transform;1.0000
classiq-library/phase_kickback.py;/classiq/open_library.functions.utility_functions.hadamard_transform;Basis Change;name;hadamard_transform;1.0000
classiq-library/hamiltonian_evolution.py;/pennylane/pennylane.templates.subroutines.time_evolution.qdrift.QDrift;Hamiltonian Simulation;name;qdrift;1.0000
classiq-library/hamiltonian_evolution.py;/classiq/qmod.builtins.functions.exponentiation.suzuki_trotter;Hamiltonian Simulation;name;suzuki_trotter;1.0000
classiq-library/hhl_example.py;/classiq/open_library.functions.qpe.qpe;Quantum Phase Estimation (QPE);name;qpe;1.0000
classiq-library/elliptic_curve_discrete_log.py;/classiq/open_library.functions.utility_functions.hadamard_transform;Basis Change;name;hadamard_transform;1.0000
classiq-library/elliptic_curve_discrete_log.py;/classiq/open_library.functions.qft_functions.qft;Basis Change;name;qft;1.0000
classiq-library/elliptic_curve_discrete_log.py;/pennylane/pennylane.templates.subroutines.qft.QFT;Basis Change;name;qft;1.0000
classiq-library/elliptic_curve_discrete_log.py;/qiskit/qiskit.circuit.library.basis_change.qft.QFT;Basis Change;name;qft;1.0000
classiq-library/classiq_overview_tutorial.py;/classiq/open_library.functions.utility_functions.hadamard_transform;Basis Change;name;hadamard_transform;1.0000
classiq-library/oblivious_amplitude_amplification.py;/classiq/open_library.functions.lcu.lcu_pauli;Linear Combination of Unitaries;name;lcu_pauli;1.0000
classiq-library/oblivious_amplitude_amplification.py;/classiq/open_library.functions.grover.phase_oracle;Oracle;name;phase_oracle;1.0000
classiq-library/oblivious_amplitude_amplification.py;/classiq/open_library.functions.grover.grover_operator;Amplitude Amplification;name;grover_operator;1.0000
classiq-library/hamiltonian_simulation_with_block_encoding.py;/classiq/open_library.functions.qsvt.qsvt;Domain Specific Application;name;qsvt;1.0000
classiq-library/hamiltonian_simulation_with_block_encoding.py;/pennylane/pennylane.templates.subroutines.qsvt.QSVT;Domain Specific Application;name;qsvt;1.0000
classiq-library/hamiltonian_simulation_with_block_encoding.py;/classiq/open_library.functions.lcu.lcu_pauli;Linear Combination of Unitaries;name;lcu_pauli;1.0000
classiq-library/hamiltonian_simulation_with_block_encoding.py;/classiq/open_library.functions.lcu.lcu;Linear Combination of Unitaries;name;lcu;1.0000
classiq-library/hamiltonian_simulation_with_block_encoding.py;/classiq/open_library.functions.grover.reflect_about_zero;Amplitude Amplification;name;reflect_about_zero;1.0000
classiq-library/hamiltonian_simulation_with_block_encoding.py;/classiq/open_library.functions.qsvt.qsvt;Domain Specific Application;summary;!/usr/bin/env python coding: utf-8 Hamiltonian Simulation with Block-Encoding This tutorial demonstrates how to implement Hamiltonian simulation for b...;0.6790
classiq-library/hhl.py;/classiq/open_library.functions.qpe.qpe_flexible;Quantum Phase Estimation (QPE);name;qpe_flexible;1.0000
classiq-library/hhl.py;/classiq/qmod.builtins.functions.exponentiation.suzuki_trotter;Hamiltonian Simulation;name;suzuki_trotter;1.0000
classiq-library/hhl.py;/classiq/open_library.functions.qpe.qpe;Quantum Phase Estimation (QPE);summary;!/usr/bin/env python coding: utf-8 HHL Algorithm Solving linear equations appears in many research, engineering, and design fields. For example, many ...;0.6827
classiq-library/hhl.py;/classiq/open_library.functions.qsvt.qsvt;Domain Specific Application;summary;!/usr/bin/env python coding: utf-8 HHL Algorithm Solving linear equations appears in many research, engineering, and design fields. For example, many ...;0.6681
classiq-library/qpe_for_molecules.py;/classiq/open_library.functions.state_preparation.prepare_basis_state;Initialization;name;prepare_basis_state;1.0000
classiq-library/qpe_for_molecules.py;/classiq/open_library.functions.qpe.qpe_flexible;Quantum Phase Estimation (QPE);name;qpe_flexible;1.0000
classiq-library/qpe_for_molecules.py;/classiq/qmod.builtins.functions.exponentiation.suzuki_trotter;Hamiltonian Simulation;name;suzuki_trotter;1.0000
classiq-library/qpe_for_molecules.py;/classiq/open_library.functions.qpe.qpe_flexible;Quantum Phase Estimation (QPE);summary;!/usr/bin/env python coding: utf-8 Quantum Phase Estimation (QPE) for Solving Molecular Energies Quantum Phase Estimation (QPE) is a key algorithm in ...;0.6525
classiq-library/qpe_for_molecules.py;/classiq/open_library.functions.qpe.qpe;Quantum Phase Estimation (QPE);summary;!/usr/bin/env python coding: utf-8 Quantum Phase Estimation (QPE) for Solving Molecular Energies Quantum Phase Estimation (QPE) is a key algorithm in ...;0.7060
classiq-library/prepare_bell_state.py;/classiq/open_library.functions.state_preparation.prepare_bell_state;Creating Entanglement;name;prepare_bell_state;1.0000
classiq-library/prepare_bell_state.py;/classiq/open_library.functions.state_preparation.prepare_bell_state;Creating Entanglement;summary;!/usr/bin/env python coding: utf-8 Bell State Preparation The `prepare_bell_state` function creates one of the four Bell states $$ \phi_{+} = \frac{1}...;0.6666
classiq-library/credit_card_fraud.py;/classiq/open_library.functions.utility_functions.hadamard_transform;Basis Change;name;hadamard_transform;1.0000
